Behavior space recorded in the following order: 

Real Data? 0
 Number of elections: 1
 VM? 0
 Stubborn(0)/Initial Preference(1): 0	Number of stubborn nodes: 0	Dependent on jury trial time? 0	P(stop if NOT hung) 1-SUPER_MAJORITY (0.250000) threshold 0.000000:10.000000:0.000000, SUPER_MAJORITY (0.750000) threshold 0.000000:10.000000:0.000000
 Infect in(-1)/neutral(0)/out(1)?: -1
 Number of nodes = 12 : 4.000000 : 12
 sample fraction = 1.000000 
 Grid? 0	Correlation? 0	R_c = 0.000000	alpha = 0.000000 : 0.400000 : 0.000000
 <K> = 10.000000 : 2.000000 : 10.000000
 fraction of links that are edges of triangles = 0.000000 : 0.200000 : 0.000000
 assort_p = 0.000000 : 0.200000 : 0.000000
 alpha coefficient for wait time = 0.000000 : 0.200000 : 0.000000
 wait time = 0.000000 : 4.000000 : 0.000000
 mutation probability = 0.000000 : 0.400000 : 0.000000
 stubborn recovery? 0 	recovery probability = 0.000000 : 0.100000 : 0.000000
 flip rate = 0.000000 : 0.400000 : 0.000000 
 infection probability = 1.000000 : 0.500000 : 1.000000 
 stubbornness = 0.000000 : 2000000.000000 : 0.000000	scale free s? 0 
 Heaviside freeze (0 = No/1 = Yes): 0 	 MVM_p = 0.864000:0.040000:0.864000 	 stubborn time-scale=1.592000:0.700000:2 	 Remove ALL hung conditions 0 	 Remove only alpha hung conditions 0 	 remove only stubbornness hung conditions 0 	 remove q time dependence 0 	 remove s time dependence 0 	 hung ratio =0.221000:0.100000:0.221000  	stopping rate if not hung = |1/2 - v_g/N|*(0.014600:0.002000:0.014600), binomial_p: 0.537900:0.010000:0.537900 
 infection #: 1:1:2 
 initial fraction infected = 1.000000	infect candidates? 0 
 delta infected = 0.000000:0.100000:0.000000 
 Number of Runs= 5000 
 Trials= 32 
 transient time = 19999 
 run time = 20000

 4.046221	2



 15.947678	10



 3.723153	11



 4.538162	1



 30.723678	2



 0.663459	8



 1.404096	1



 24.469374	3



 39.640020	10



 3.970942	9



 7.514354	10



 17.652658	11



 4.632899	3



 3.221236	1



 2.474113	11



 0.165639	9



 18.751251	10



 1.981085	11



 10.904319	10



 7.440359	9



 0.745428	9



 0.662458	10



 4.958489	10



 9.830609	2



 13.808209	3



 2.144034	12



 6.938966	10



 26.722708	1



 13.708896	2



 0.580789	4



 13.301142	2



































































































 2.146319	2



 1.989776	8



 12.886393	2



 4.212767	10



 5.298959	9



 12.551414	10



 10.174657	9



 6.929911	1



 20.891066	10



 14.450721	2



 16.951956	9



 15.660904	12



 2.146525	1



 20.328981	2



 2.648729	9



 0.497820	6



 1.658298	10



 4.050220	2



 12.403128	9



 20.149439	10



 42.748542	9



 14.804750	3



 19.760514	9



 9.417459	10



 11.563076	10



 9.578807	2



 11.314465	2



 18.037873	9



 4.310831	3



 0.497820	4



 2.892042	2



 4.052108	3



































































































 11.724479	1



 3.222935	11



 13.725840	9



 1.982884	11



 1.241646	2



 19.073839	10



 2.727004	2



 9.512300	3



 12.386878	10



 2.557876	1



 5.784287	2



 11.739073	3



 5.449337	11



 2.314947	9



 8.416174	11



 22.220886	2



 5.782486	10



 26.422050	10



 25.436106	2



 29.563598	10



 19.134032	11



 3.801212	2



 10.984988	2



 3.718843	2



 19.103564	9



 7.599425	2



 1.737762	3



 8.424622	2



 5.609282	11



 12.319063	3



 5.789169	3



 3.056196	11



































































































 22.488108	9



 4.539367	1



 4.628310	2



 13.278742	11



 3.552728	0



 16.020649	2



 4.792647	2



 8.826729	1



 15.375829	9



 10.727944	11



 10.429476	3



 26.752429	10



 8.015674	2



 12.210413	1



 13.214271	10



 13.391963	3



 8.426721	2



 33.184064	5



 2.480385	9



 1.075411	12



 9.237482	11



 5.282099	1



 8.513293	10



 3.390762	2



 4.707479	2



 4.376202	2



 6.754838	12



 12.058592	10



 14.145196	9



 6.846141	11



 26.043200	9



 1.818629	3



































































































 41.535328	2



 6.788213	3



 1.489154	10



 7.028412	9



 0.412452	12



 3.969338	9



 7.015772	11



 17.401755	11



 10.150950	1



 2.559073	1



 10.161590	2



 2.568463	3



 9.337089	2



 10.004113	3



 26.043295	3



 18.358637	9



 8.343052	10



 2.149313	10



 4.631497	3



 9.597773	3



 8.431723	10



 22.554165	10



 5.039757	2



 1.738967	2



 2.397229	1



 11.159130	2



 2.319553	9



 1.733471	11



 12.313104	2



 3.883982	2



 12.486098	9



 5.614948	10



































































































 7.518055	10



 3.143449	9



 1.736865	10



 0.909969	11



 12.225235	2



 9.991351	2



 1.240145	2



 7.684494	10



 1.906806	9



 9.321146	11



 31.012570	11



 12.498716	9



 14.536190	10



 42.582903	9



 29.480129	2



 28.280178	9



 12.235987	9



 13.874230	10



 12.786606	1



 5.529106	11



 0.331880	8



 10.818547	10



 14.763000	11



 1.157377	10



 0.829399	9



 0.744927	9



 7.298950	8



 28.488202	2



 1.321823	1



 22.897296	4



 13.145351	3



 4.877720	10



































































































 9.250024	2



 0.663759	5



 0.910367	9



 20.090490	3



 15.128723	9



 13.531035	1



 2.895040	9



 13.362598	1



 0.413948	9



 1.159977	9



 12.386883	2



 3.222023	10



 4.630694	3



 5.124712	9



 17.635421	12



 7.358689	3



 6.601126	1



 3.307181	3



 3.306494	10



 8.590964	10



 0.331279	9



 2.315650	9



 2.479592	10



 6.353515	11



 13.776850	1



 1.324815	3



 13.229823	9



 4.456794	1



 1.076408	11



 18.806850	1



 3.059674	9



 26.839397	10



































































































 44.959257	11



 3.470725	9



 3.881888	10



 18.148584	11



 0.580189	3



 4.874019	2



 7.189775	2



 8.094242	2



 3.800713	2



 2.562463	2



 34.351357	10



 19.017891	3



 5.291771	2



 3.724735	9



 3.555199	10



 10.148853	11



 18.090393	2



 9.087281	2



 10.335493	9



 62.088097	9



 3.640667	3



 23.618672	2



 7.757814	11



 7.611404	9



 49.436359	3



 15.215755	2



 0.662558	3



 14.716072	9



 4.888316	9



 5.371536	2



 25.300272	9



 3.224217	3



































































































 4.050618	10



 3.062083	10



 0.331579	3



 20.504739	3



 0.082970	5



 4.962273	9



 4.129008	1



 7.019736	2



 6.193436	10



 8.175513	2



 6.855895	10



 15.691369	10



 11.620720	12



 29.162753	2



 5.538258	3



 3.883497	11



 15.362789	10



 1.653695	9



 3.232122	7


